index,rooms,metratura,bathrooms,floor,condominium_expenses,date,contract,typology,total_floors,availability,other_features,price,year_of_build,condition,air_conditioning,energy_efficiency,city,neighborhood,car_parking,energy_performance_building,housing units,start_end_works,current_building_use,energy_certification,co2_emissions,elevator,floor_level,heating_centralized,heating_radiator,heating_gas,air_conditiong_centralized,air_conditioning_heat
0,2,70,1,T,,07/11/2022,sale,apartment | entire property | medium property class,6 floors,libero,cancello elettricofibra otticavideocitofonoporta blindataesposizione internaportiere intera giornataimpianto tv centralizzatoparzialmente arredatocantinagiardino privatoinfissi esterni in vetro / legno,255000,2006,good / habitable,"autonomous, cold",d174.91 kwh/m² year,milano,chiesa rossa,1 in garage/box,,,,,,,1,0,,,,autonomous, cold
0,2,70,1,1,,17/02/2023,sale,apartment | entire property | medium property class,8 floors,libero,porta blindataesposizione esternabalconeportiere mezza giornataimpianto tv centralizzatocantinainfissi esterni in doppio vetro / legno,470000,1960,good / habitable,"autonomous, cold/heat",e115 kwh/m² year,milano,solari,,,,,,,,1,1,centralized,to radiators,gas powered,autonomous, cold/hot
0,3,115,1,3,250,21/02/2023,sale,apartment | entire property | stately property class,8 floors,libero,cancello elettricovideocitofonoporta blindatabalconeportiere intera giornataimpianto tv centralizzatoarredatocantinagiardino comuneinfissi esterni in doppio vetro / pvcesposizione doppia,435000,1970,very good / refurbished,"autonomous, cold/heat",e129.7 kwh/m² year,milano,dergano,1 in garage/box,,,,,,,1,3,centralized,to radiators,methane powered,autonomous, cold/hot
0,3,90,2,6,190,23/02/2023,sale,apartment | entire property | medium property class,8 floors,libero,fibra otticaporta blindatabalconeportiere mezza giornataimpianto tv centralizzatoparzialmente arredatocantinagiardino comuneinfissi esterni in doppio vetro / pvcesposizione doppia,350000,1950,very good / refurbished,"autonomous, cold/heat",d121.78 kwh/m² year,milano,turro,,,,,,,,1,6,centralized,to radiators,gas powered,autonomous, cold/hot
0,3,70,1,2,125,20/02/2023,sale,apartment | entire property | medium property class,4 floors,libero,porta blindataesposizione esternabalconeimpianto tv centralizzatoarredatocantinagiardino comuneinfissi esterni in doppio vetro / pvc,490000,1970,very good / refurbished,"autonomous, cold/heat",,milano,farini,,,,,,In attesa di certificazione,,0,2,centralized,to radiators,methane powered,autonomous, cold/hot
0,3,130,1,4,291,09/01/2023,sale,apartment | entire property | stately property class,5 floors,libero,cancello elettricofibra otticavideocitofonoporta blindatabalconeportiere intera giornataimpianto tv centralizzatocantinagiardino comuneinfissi esterni in doppio vetro / pvcesposizione doppia,439000,1930,good / habitable,,g≥ 175 kwh/m² year,milano,parco trotter,,,,,,,,1,4,centralized,to radiators,methane powered,,
0,5,155,2,7,580,10/02/2023,sale,apartment | entire property | stately property class,9 floors,libero,cancello elettricovideocitofonoimpianto di allarmeporta blindataesposizione internaarmadio a murobalconeportiere intera giornataimpianto tv centralizzatoparzialmente arredatocantinagiardino comuneinfissi esterni in vetro / legno,750000,1960,good / habitable,"autonomous, cold/heat",e≥ 175 kwh/m² year,milano,maggiolina,,,,,,,,1,7,centralized,to radiators,methane powered,autonomous, cold/hot
0,3,57,1,1,,10/02/2023,sale | income property,apartment | entire property | stately property class,3 floors,,cancello elettricoporta blindatabalconeterrazzaimpianto tv centralizzatocantinainfissi esterni in doppio vetro / pvcesposizione doppia,419000,2005,very good / refurbished,"autonomous, cold/heat",e137 kwh/m² year,milano,corso san gottardo,,,,,,,,1,1,centralized,to radiators,methane powered,autonomous, cold/hot
0,2,70,1,4,,01/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,fibra otticavideocitofonoporta blindataesposizione internabalconeimpianto tv centralizzatogiardino comuneinfissi esterni in doppio vetro / metallo,295000,1960,very good / refurbished,,e175 kwh/m² year,milano,cermenate - abbiategrasso,,winter summer,,,,,,1,4,autonomous,to radiators,methane powered,,
0,3,100,1,4,167,06/02/2023,sale,apartment | entire property | luxury property,4 floors,libero,cancello elettricomansardafibra otticavideocitofonoimpianto di allarmeporta blindataarmadio a muroportiere intera giornataimpianto tv con parabola satellitarearredatoinfissi esterni in triplo vetro / legnoesposizione doppia,898000,1900,very good / refurbished,"autonomous, cold/heat",b48.79 kwh/m² year,milano,garibaldi - corso como,1 all'esterno,,,,,,,1,4,autonomous,On the floor,gas powered,autonomous, cold/hot
0,3,80,2,R,,09/02/2023,sale,apartment | entire property | stately property class,6 floors,libero,videocitofonoporta blindataarmadio a muroportiere mezza giornataimpianto tv centralizzatoarredatoinfissi esterni in doppio vetro / pvcesposizione doppia,450000,1960,very good / refurbished,"autonomous, cold/heat",g276.02 kwh/m² year,milano,monte rosa - lotto,,,,,,,,1,0,centralized,On the floor,gas powered,autonomous, cold/hot
0,2,76,1,2,120,16/02/2023,sale,apartment | entire property | stately property class,6 floors,libero,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataterrazzaportiere mezza giornataimpianto tv centralizzatocantinainfissi esterni in doppio vetro / legnoesposizione doppia,340000,2022,new / under construction,"centralized, cold","a1≥ 3,51 kwh/m² year, edificio energia quasi zero",milano,niguarda,,winter summer,,,,,,1,2,centralized,On the floor,methane powered,centralized, cold
0,3,91,1,4,208,19/01/2023,sale,apartment | entire property | economic property class,14 floors,,fibra otticavideocitofonoporta blindatabalconeimpianto tv centralizzatocantinainfissi esterni in doppio vetro / pvcesposizione doppia,255000,1967,very good / refurbished,"autonomous, cold/heat",g312.35 kwh/m² year,milano,gallaratese,1 all'esterno,,,,,,,1,4,centralized,to radiators,methane powered,autonomous, cold/hot
0,4,178,2,4,625,16/02/2023,sale,apartment | entire property | stately property class,6 floors,libero,porta blindatabalconeterrazzaportiere intera giornataimpianto tv centralizzatocantinainfissi esterni in doppio vetro / legnoesposizione doppia,1390000,1970,good / habitable,"autonomous, cold","g≥ 3,51 kwh/m² year",milano,quadronno - crocetta,,winter summer,,,,,,1,4,centralized,to radiators,gas powered,autonomous, cold
0,3,150,2,1,150,15/02/2023,sale,apartment | entire property | luxury property,1 floor,libero,cancello elettricomansardafibra otticavideocitofonoimpianto di allarmeporta blindataesposizione internaportiere mezza giornataimpianto tv centralizzatoinfissi esterni in doppio vetro / metallo,1350000,1800,new / under construction,"autonomous, cold/heat",f175 kwh/m² year,milano,paolo sarpi,1 in garage/box,,,,,,,0,1,autonomous,to radiators,methane powered,autonomous, cold/hot
0,2,45,1,S,100,18/11/2022,sale,apartment | entire property | stately property class,3 floors,libero,fibra otticaporta blindataimpianto tv centralizzatoinfissi esterni in triplo vetro / pvcesposizione doppia,130000,1920,to be restructured,,f≥ 175 kwh/m² year,milano,città studi,,,,,,,,1,S,autonomous,to radiators,methane powered,,
0,3,88,1,3,180,14/12/2022,sale,apartment | entire property | economic property class,6 floors,libero,cancello elettricoporta blindatabalconeimpianto tv centralizzatocantinagiardino comuneinfissi esterni in vetro / metalloesposizione doppia,177000,1967,to be restructured,,"g≥ 3,51 kwh/m² year",milano,quartiere olmi,,,,,,,,1,3,centralized,to radiators,gas powered,,
0,4,130,2,5,350,11/02/2023,sale,apartment | entire property | luxury property,4 floors,libero,idromassaggiocancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataesposizione esternaarmadio a murobalconeportiere intera giornataimpianto tv singoloarredatocantinainfissi esterni in doppio vetro / legno,2800000,1960,new / under construction,autonomous,b≥ 175 kwh/m² year,milano,scala - manzoni,,,,,,,,1,5,autonomous,On the floor,methane powered,autonomous,
0,2,41,1,R,150,20/02/2023,sale,apartment | entire property | medium property class,7 floors,,cancello elettricoporta blindataportiere mezza giornataimpianto tv centralizzatoarredatocantinainfissi esterni in vetro / legno,245000,1960,good / habitable,"centralized, cold",g≥ 175 kwh/m² year,milano,piazza napoli,,,,,,,,1,0,centralized,On the floor,methane powered,centralized, cold
0,2,82,1,R,541,25/01/2023,sale,apartment | entire property | medium property class,7 floors,,cancello elettricofibra otticaimpianto di allarmeporta blindataportiere intera giornataimpianto tv centralizzatogiardino comuneinfissi esterni in doppio vetro / pvcesposizione doppia,160000,1967,very good / refurbished,"autonomous, cold/heat",g297.18 kwh/m² year,milano,gallaratese,,,,,,,,1,0,centralized,to radiators,methane powered,autonomous, cold/hot
0,4,115,2,2,250,20/02/2023,sale,apartment | entire property | stately property class,7 floors,libero,cancello elettricofibra otticavideocitofonoporta blindatabalconeterrazzaportiere mezza giornataimpianto tv centralizzatoparzialmente arredatocantinagiardino comuneinfissi esterni in triplo vetro / metalloesposizione doppia,399000,1965,very good / refurbished,,d≥ 175 kwh/m² year,milano,prato centenaro,,,,,,,,1,2,centralized,to radiators,gas powered,,
0,3,110,2,6,250,22/02/2023,sale,apartment | entire property | stately property class,7 floors,libero,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindatabalconeportiere intera giornataimpianto tv centralizzatocantinagiardino comuneinfissi esterni in doppio vetro / pvcesposizione doppia,395000,1970,very good / refurbished,system preparation,f≥ 175 kwh/m² year,milano,dergano,,,,,,,,1,6,centralized,to radiators,gas powered,system preparation,
0,3,122,1,7,,03/02/2023,sale,apartment | entire property | stately property class,7 floors,libero,fibra otticabalconeportiere intera giornataimpianto tv centralizzatocantinainfissi esterni in doppio vetro / metalloesposizione doppia,940000,1938,good / habitable,"autonomous, cold",g175 kwh/m² year,milano,ticinese,,,,,,,,1,7,centralized,to radiators,methane powered,autonomous, cold
0,2,50,1,1,100,23/02/2023,sale,apartment | entire property | medium property class,4 floors,libero,cancello elettricofibra otticaporta blindataimpianto tv centralizzatoparzialmente arredatogiardino comuneinfissi esterni in doppio vetro / pvcesposizione doppia,248000,1960,very good / refurbished,autonomous,g≥ 175 kwh/m² year,milano,greco - segnano,,,,,,,,1,1,autonomous,to radiators,gas powered,autonomous,
0,2,90,1,7,300,23/02/2023,sale,apartment | entire property | stately property class,7 floors,libero,cancello elettricofibra otticavideocitofonoporta blindataarmadio a murobalconeimpianto tv centralizzatoparzialmente arredatocantinagiardino comuneinfissi esterni in doppio vetro / legnoesposizione doppia,590000,1960,very good / refurbished,,g199 kwh/m² year,milano,casoretto,,,,,,,,1,7,centralized,to radiators,,,
0,5,200,3+,9,1.000,29/12/2022,sale,apartment | entire property | luxury property,11 floors,libero,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataesposizione internaarmadio a muroportiere intera giornataimpianto tv con parabola satellitareparzialmente arredatocantinagiardino comuneinfissi esterni in vetro / metallo,2970000,1960,very good / refurbished,"centralized, cold/heat",,milano,duomo,,,,,,In attesa di certificazione,,1,9,centralized,by air,gas powered,centralized, cold/hot
0,5,200,3+,5,500,17/02/2023,sale,apartment | entire property | stately property class,7 floors,libero,fibra otticavideocitofonoimpianto di allarmeporta blindatabalconeportiere intera giornataimpianto tv centralizzatoparzialmente arredatocantinainfissi esterni in doppio vetro / legnoesposizione doppia,1400000,1930,good / habitable,"autonomous, cold/heat",d174.22 kwh/m² year,milano,buenos aires,,,,,,,,1,5,centralized,to radiators,methane powered,autonomous, cold/hot
0,2,60,1,T,150,02/02/2023,sale,apartment | entire property | stately property class,1 floor,libero,cancello elettricofibra otticavideocitofonoporta blindataesposizione internaimpianto tv centralizzatoarredatogiardino comuneinfissi esterni in doppio vetro / pvc,215000,2008,very good / refurbished,,c≥ 175 kwh/m² year,milano,bovisa,,,,,,,,0,0,centralized,to radiators,gas powered,,
0,3,65,1,1,50,22/02/2023,sale,apartment | entire property | medium property class,1 floor,libero,cancello elettricovideocitofonoporta blindataimpianto tv centralizzatoparzialmente arredatocantinainfissi esterni in vetro / pvc,198000,2023,new / under construction,,g467.91 kwh/m² year,milano,quarto oggiaro,,,,,,,,0,1,autonomous,to radiators,methane powered,,
0,3,90,1,T,1.000,22/02/2023,sale,lofts | entire property | stately property class,1 floor,,fibra otticavideocitofonoporta blindataimpianto tv centralizzatocantinagiardino privatoinfissi esterni in doppio vetro / pvc,580000,2022,new / under construction,"autonomous, cold/heat",a≥ 175 kwh/m² year,milano,sempione,,,,,,,,0,0,autonomous,On the floor,gas powered,autonomous, cold/hot
0,2,65,1,T,70,22/07/2022,sale,apartment | entire property | stately property class,2 floors,libero,fibra otticavideocitofonoporta blindataesposizione internaportiere mezza giornataimpianto tv centralizzatoinfissi esterni in doppio vetro / pvc,318000,1950,new / under construction,system preparation,d≥ 175 kwh/m² year,milano,farini,,,,,,,,0,0,centralized,to radiators,methane powered,system preparation,
0,5+,430,3+,,625,27/01/2023,sale,detached villa | entire property | luxury property,4 floors,libero,idromassaggiocancello elettricocaminettotavernafibra otticavideocitofonoimpianto di allarmeporta blindatabalconeterrazzaimpianto tv singologiardino privatoinfissi esterni in doppio vetro / legno,3200000,1920,very good / refurbished,"autonomous, cold",d143.57 kwh/m² year,milano,de angeli,2 in garage/box,,,,,,,0,3,autonomous,to radiators,methane powered,autonomous, cold
0,2,71,1,4,125,24/02/2023,sale,apartment | entire property | medium property class,6 floors,libero,cancello elettricofibra otticaesposizione internabalconeportiere intera giornataimpianto tv centralizzatocantinagiardino comuneinfissi esterni in doppio vetro / pvc,219000,1965,to be restructured,,g190 kwh/m² year,milano,bignami - ponale,1 in garage/box,,,,,,,1,4,centralized,to radiators,methane powered,,
0,3,102,1,R,338,18/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,fibra otticaporta blindataportiere intera giornataimpianto tv centralizzatoinfissi esterni in doppio vetro / pvcesposizione doppia,690000,1900,good / habitable,,g≥ 175 kwh/m² year,milano,arco della pace,,,,,,,,1,0,centralized,to radiators,methane powered,,
0,5+,128,2,2,333,14/02/2023,sale,apartment | entire property | stately property class,13 floors,,balconeportiere intera giornatacantinagiardino comune,370000,1980,good / habitable,,g115.2 kwh/m² year,milano,bruzzano,1 in garage/box,,,,,,,1,2,centralized,to radiators,methane powered,,
0,4,155,2,1,1.000,17/02/2023,sale,apartment | entire property | luxury property,6 floors,libero,idromassaggiocancello elettricofibra otticavideocitofonoporta blindatabalconeterrazzaportiere intera giornatapiscinaimpianto tv centralizzatoparzialmente arredatocantinagiardino comuneinfissi esterni in vetro / legnoesposizione doppia,795000,1970,very good / refurbished,"autonomous, cold/heat",g≥ 175 kwh/m² year,milano,san siro,1 in garage/box,,,,,,,1,1,centralized,to radiators,methane powered,autonomous, cold/hot
0,3,80,1,4,183,13/02/2023,sale,apartment | entire property | medium property class,7 floors,libero,balconeportiere intera giornatacantinagiardino comune,205000,1960,good / habitable,autonomous,g150.15 kwh/m² year,milano,bruzzano,,,,,,,,1,4,centralized,to radiators,methane powered,autonomous,
0,4,182,2,1,450,17/02/2023,sale,apartment | entire property | stately property class,7 floors,libero,fibra otticaporta blindatabalconeportiere mezza giornataimpianto tv centralizzatoinfissi esterni in vetro / legnoesposizione doppia,760000,1970,good / habitable,,f212.55 kwh/m² year,milano,porta venezia,,,,,,,,1,1,centralized,On the floor,methane powered,,
0,5+,200,3+,7,500,31/01/2023,sale,attic | entire property | stately property class,7 floors,libero,idromassaggiocaminettomansardavideocitofonoporta blindataarmadio a murobalconeportiere mezza giornataimpianto tv centralizzatoinfissi esterni in doppio vetro / legnoesposizione doppia,1150000,1960,good / habitable,"autonomous, cold/heat",f249.28 kwh/m² year,milano,buenos aires,,winter summer,,,,,,1,7,centralized,to radiators,gas powered,autonomous, cold/hot
0,3,68,1,2,208,22/02/2023,sale,apartment | entire property | medium property class,3 floors,,balconecantina,169000,1960,good / habitable,,f158.76 kwh/m² year,milano,bruzzano,,,,,,,,0,2,centralized,to radiators,methane powered,,
0,3,100,2,1,166,23/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,fibra otticavideocitofonoporta blindatabalconeimpianto tv centralizzatoparzialmente arredatocantinagiardino comuneinfissi esterni in doppio vetro / metalloesposizione doppia,515000,1970,very good / refurbished,"autonomous, cold/heat",e98.5 kwh/m² year,milano,casoretto,,winter summer,,,,,,1,1,centralized,to radiators,gas powered,autonomous, cold/hot
0,4,115,2,8,3.750,22/02/2023,sale,apartment | entire property | stately property class,13 floors,,balconeportiere intera giornatacantinagiardino comune,359000,1980,very good / refurbished,autonomous,g120.05 kwh/m² year,milano,bruzzano,1 in garage/box,,,,,,,1,8,centralized,to radiators,methane powered,autonomous,
0,5,145,3,1,375,17/02/2023,sale,apartment | entire property | medium property class,5 floors,libero,fibra otticaporta blindataarmadio a murobalconeimpianto tv centralizzatocantinagiardino comuneinfissi esterni in doppio vetro / metalloesposizione doppia,480000,1940,good / habitable,,g202.25 kwh/m² year,milano,ghisolfa - mac mahon,,,,,,,,1,1,centralized,to radiators,methane powered,,
0,2,75,1,6,125,23/02/2023,sale,apartment | entire property | medium property class,6 floors,,cancello elettricomansardafibra otticaesposizione internabalconeportiere intera giornataimpianto tv centralizzatoparzialmente arredatogiardino comuneinfissi esterni in doppio vetro / pvc,215000,1960,good / habitable,"autonomous, cold/heat",,milano,crescenzago,1 in garage/box,,,,,In attesa di certificazione,,1,6,centralized,On the floor,methane powered,autonomous, cold/hot
0,3,125,1,6,350,23/02/2023,sale,apartment | entire property | stately property class,7 floors,libero,cancello elettricofibra otticavideocitofonoporta blindataarmadio a murobalconeportiere intera giornataimpianto tv centralizzatocantinagiardino comuneinfissi esterni in vetro / legnoesposizione doppia,895000,1960,very good / refurbished,,g≥ 175 kwh/m² year,milano,zara,,,,,,,,1,6,centralized,to radiators,methane powered,,
0,4,121,2,2,,26/01/2023,sale,apartment | entire property | medium property class,3 floors,,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataterrazzaimpianto tv centralizzatogiardino comuneinfissi esterni in doppio vetro / metalloesposizione doppia,441000,,new / under construction,"autonomous, cold",", edificio energia quasi zero",milano,baggio,,winter summer,,,,,,1,2,centralized,On the floor,,autonomous, cold
0,2,32,1,T,100,23/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataesposizione internaportiere intera giornataimpianto tv centralizzatoarredatogiardino comuneinfissi esterni in doppio vetro / pvc,175000,1970,very good / refurbished,"autonomous, cold/heat",,milano,argonne - corsica,,,,,,In attesa di certificazione,,1,0,centralized,to radiators,gas powered,autonomous, cold/hot
0,2,65,1,1,180,15/02/2023,sale,apartment | entire property | luxury property,5 floors,libero,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataesposizione internaarmadio a murobalconeterrazzaportiere intera giornataimpianto tv centralizzatosolo cucina arredatacantinagiardino comuneinfissi esterni in doppio vetro / metallo,450000,2016,very good / refurbished,centralized,a15 kwh/m² year,milano,portello - parco vittoria,2 all'esterno,,,,,,,1,1,centralized,On the floor,powered by district heating,centralized,
0,2,68,1,T,150,15/02/2023,sale,apartment | entire property | stately property class,4 floors,libero,cancello elettricomansardafibra otticavideocitofonoporta blindataimpianto tv centralizzatoparzialmente arredatoinfissi esterni in doppio vetro / metalloesposizione doppia,330000,1950,very good / refurbished,"autonomous, cold",g250.41 kwh/m² year,milano,monte rosa - lotto,,winter summer,,,,,,1,0,centralized,to radiators,gas powered,autonomous, cold
0,4,139,1,4 - 5,400,27/01/2023,sale,apartment | entire property | stately property class,5 floors,libero,cancello elettricomansardafibra otticaporta blindatabalconeimpianto tv centralizzatoinfissi esterni in vetro / legnoesposizione doppia,840000,1930,to be restructured,,e173.82 kwh/m² year,milano,cadore,,,,,,,,1,2,centralized,to radiators,gas powered,,
0,3,84,1,4,150,23/02/2023,sale | income property | rent with redemption,apartment | entire property | stately property class,14 floors,libero,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataarmadio a murobalconeterrazzaimpianto tv centralizzatoparzialmente arredatocantinainfissi esterni in doppio vetro / pvcesposizione doppia,329000,2013,very good / refurbished,"autonomous, cold/heat",c105.14 kwh/m² year,milano,quartiere adriano,1 in garage/box,,,,,,,1,4,centralized,to radiators,gas powered,autonomous, cold/hot
0,2,47,1,1,150,21/02/2023,sale,apartment | entire property | stately property class,2 floors,libero,cancello elettricofibra otticavideocitofonoporta blindataportiere mezza giornataimpianto tv centralizzatoarredatoinfissi esterni in doppio vetro / pvcesposizione doppia,139000,2008,very good / refurbished,"centralized, cold/heat",a≥ 175 kwh/m² year,milano,bovisa,,,,,,,,1,1,centralized,On the floor,methane powered,centralized, cold/hot
0,3,82,1,3,233,24/02/2023,sale,apartment | entire property | medium property class,7 floors,,esposizione esternabalconeportiere intera giornatacantinainfissi esterni in vetro / legno,330000,,to be restructured,,,milano,ghisolfa - mac mahon,,,,,,Non classificabile,30 kWh/m² anno,1,3,centralized,to radiators,gas powered,,
0,2,65,1,1,,21/02/2023,sale,apartment | entire property | stately property class,4 floors,libero,cancello elettricovideocitofonoporta blindataesposizione esternabalconeimpianto tv centralizzatoinfissi esterni in vetro / legno,289000,1960,to be restructured,,g≥ 175 kwh/m² year,milano,giambellino,,,,,,,,1,1,centralized,to radiators,methane powered,,
0,3,84,2,1,125,21/02/2023,sale,apartment | entire property | medium property class,5 floors,libero,videocitofonoporta blindataportiere mezza giornataimpianto tv centralizzatoinfissi esterni in triplo vetro / pvcesposizione doppia,680000,1920,very good / refurbished,"centralized, cold",e≥ 175 kwh/m² year,milano,isola,,,,,,,,1,1,autonomous,On the floor,powered by heat pump,centralized, cold
0,3,90,1,1,250,21/12/2022,sale,apartment | entire property | stately property class,9 floors,libero,fibra otticavideocitofonoporta blindataesposizione internabalconeportiere intera giornataimpianto tv centralizzatocantinagiardino comuneinfissi esterni in doppio vetro / metallo,385000,1960,good / habitable,"autonomous, cold",f253.93 kwh/m² year,milano,san siro,1 in garage/box,,,,,,,1,1,centralized,to radiators,methane powered,autonomous, cold
0,3,70,1,S,120,21/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,fibra otticavideocitofonoporta blindataesposizione internabalconeportiere intera giornataimpianto tv centralizzatoparzialmente arredatogiardino comuneinfissi esterni in vetro / legno,338000,1950,new / under construction,"autonomous, cold",f150 kwh/m² year,milano,corso genova,,,,,,,,0,S,autonomous,to radiators,gas powered,autonomous, cold
0,2,40,1,T,80,15/02/2023,sale,apartment | entire property | medium property class,1 floor,libero,cancello elettricofibra otticaporta blindataesposizione esternabalconeimpianto tv centralizzatogiardino comuneinfissi esterni in doppio vetro / pvc,190000,2023,new / under construction,"autonomous, cold/heat","f≥ 3,51 kwh/m² year",milano,ponte nuovo,,,,,,,,0,0,autonomous,by air,powered by heat pump,autonomous, cold/hot
0,3,110,1,2,100,17/02/2023,sale,apartment | entire property | medium property class,2 floors,libero,cancello elettricofibra otticaporta blindatabalconeimpianto tv centralizzatoinfissi esterni in doppio vetro / metalloesposizione doppia,615000,1950,good / habitable,,g≥ 175 kwh/m² year,milano,paolo sarpi,,,,,,,,0,2,autonomous,to radiators,gas powered,,
0,2,76,1,1,200,10/02/2023,sale,apartment | entire property | stately property class,8 floors,,fibra otticavideocitofonoporta blindataesposizione esternaterrazzaportiere mezza giornataimpianto tv centralizzatoarredatocantinagiardino comuneinfissi esterni in doppio vetro / pvc,375000,1960,very good / refurbished,system preparation,e163.01 kwh/m² year,milano,tripoli - soderini,,,,,,,,1,1,centralized,to radiators,gas powered,system preparation,
0,2,39,1,T,50,24/02/2023,sale,apartment | entire property | medium property class,4 floors,,cancello elettricofibra otticaporta blindataesposizione internaimpianto tv centralizzatoarredatoinfissi esterni in doppio vetro / legno,148000,1960,good / habitable,"autonomous, cold",e210.25 kwh/m² year,milano,certosa,,,,,,,,0,0,autonomous,to radiators,gas powered,autonomous, cold
0,3,107,2,2,,26/01/2023,sale,apartment | entire property | medium property class,3 floors,,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataterrazzaimpianto tv centralizzatogiardino comuneinfissi esterni in doppio vetro / metalloesposizione doppia,390000,,new / under construction,"autonomous, cold",", edificio energia quasi zero",milano,baggio,,winter summer,,,,,,1,2,centralized,On the floor,,autonomous, cold
0,5,205,2,T,200,08/02/2023,sale,apartment | entire property | luxury property,4 floors,libero,idromassaggiocancello elettricocaminettotavernafibra otticavideocitofonoimpianto di allarmeporta blindataesposizione internaarmadio a muroportiere mezza giornataimpianto tv singoloarredatocantinagiardino privatoinfissi esterni in triplo vetro / pvc,1650000,1930,very good / refurbished,system preparation,f≥ 175 kwh/m² year,milano,porta venezia,1 all'esterno,,,,,,,1,0,autonomous,to radiators,methane powered,system preparation,
0,2,75,1,6,200,16/02/2023,sale,apartment | entire property | medium property class,6 floors,libero,fibra otticaporta blindataarmadio a murobalconeterrazzaportiere mezza giornataimpianto tv con parabola satellitarearredatocantinagiardino comuneinfissi esterni in doppio vetro / legnoesposizione doppia,298000,1970,very good / refurbished,"autonomous, cold",d38.64 kwh/m² year,milano,bicocca,,,,,,,,1,6,centralized,,,autonomous, cold
0,3,93,1,,300,13/02/2023,sale,apartment | entire property | medium property class,7 floors,libero,cancello elettricofibra otticaimpianto di allarmeporta blindatabalconeportiere mezza giornataimpianto tv centralizzatoarredatocantinagiardino comuneinfissi esterni in doppio vetro / metalloesposizione doppia,315000,1965,good / habitable,"autonomous, cold/heat",f210.58 kwh/m² year,milano,greco - segnano,"1 in garage/box, 1 all'esterno",,,,,,,1,2,centralized,to radiators,methane powered,autonomous, cold/hot
0,5,240,3+,1,,20/02/2023,sale,apartment | entire property | stately property class,2 floors,libero,idromassaggiofibra otticaporta blindatabalconeterrazzaimpianto tv singoloparzialmente arredatocantinainfissi esterni in doppio vetro / legnoesposizione doppia,1660000,1914,good / habitable,,g≥ 175 kwh/m² year,milano,buenos aires,,,,,,,,0,1,autonomous,to radiators,methane powered,,
0,4,115,2,1,150,23/02/2023,sale,apartment | entire property | stately property class,6 floors,libero,cancello elettricofibra otticaporta blindataarmadio a murobalconeterrazzaimpianto tv centralizzatocantinagiardino comuneinfissi esterni in doppio vetro / legnoesposizione doppia,645000,1988,good / habitable,autonomous,g199.3 kwh/m² year,milano,città studi,,,,,,,,1,1,autonomous,to radiators,powered by district heating,autonomous,
0,3,85,1,8,266,23/02/2023,sale,apartment | entire property | medium property class,8 floors,libero,fibra otticaarmadio a murobalconeportiere mezza giornataimpianto tv centralizzatocantinagiardino comuneinfissi esterni in doppio vetro / legnoesposizione doppia,425000,1955,good / habitable,,d140.91 kwh/m² year,milano,argonne - corsica,,,,,,,,1,8,centralized,to radiators,powered by district heating,,
0,2,80,1,S,25,23/02/2023,sale,lofts | entire property | medium property class,5 floors,libero,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataimpianto tv singoloarredatogiardino comuneinfissi esterni in vetro / pvcesposizione doppia,195000,,very good / refurbished,"autonomous, cold/heat","g≥ 3,51 kwh/m² year",milano,bovisa,,,,,,,,1,S,autonomous,by air,powered by heat pump,autonomous, cold/hot
0,5+,500,3+,,200,08/02/2023,sale,detached villa | entire property | luxury property,3 floors,libero,cancello elettricocaminettomansardatavernafibra otticavideocitofonoimpianto di allarmeporta blindataarmadio a murobalconeterrazzaimpianto tv singoloparzialmente arredatoinfissi esterni in triplo vetro / legnoesposizione doppia,4450000,1920,very good / refurbished,"autonomous, cold/heat",d≥ 175 kwh/m² year,milano,plebisciti - susa,"2 in garage/box, 3 all'esterno",,,,,,,0,0,autonomous,by air,power supply,autonomous, cold/hot
0,5,207,3,3,830,17/02/2023,sale,apartment | entire property | stately property class,6 floors,libero,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataarmadio a murobalconeportiere intera giornataimpianto tv centralizzatocantinainfissi esterni in vetro / legnoesposizione doppia,2290000,1939,very good / refurbished,"autonomous, cold/heat",,milano,san vittore,,,,,,In attesa di certificazione,,1,3,centralized,to radiators,methane powered,autonomous, cold/hot
